Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
898.329,476.96,103.09,146.98,81.88,-4.44,22.2,139.09,17.76
898.502,526.28,67.57,318.63,533.68,36.99,4.44,79.9,39.46
898.675,271.77,57.71,24.66,34.53,-61.65,18.25,44.39,-73
898.848,246.12,-11.34,-4.93,-50.31,-12.33,59.68,46.36,61.16
899.021,601.25,109,423.19,271.28,21.21,-19.24,170.66,122.32
899.194,465.12,-33.05,186.44,115.42,-32.06,41.92,60.17,86.81
899.366,453.28,43.9,87.8,391.63,-28.11,37.98,73.99,25.65
899.539,291.5,77.44,18.74,-129.23,-73.49,-31.07,28.61,53.27
899.712,293.47,0.49,75.96,115.42,70.53,57.71,85.82,61.16
899.885,407.9,59.68,146.98,190.39,-12.33,10.36,135.15,90.76
900.057,269.8,-19.24,52.28,265.36,1.48,-86.32,52.28,53.27
900.23,291.5,75.46,34.53,-66.09,-24.17,-1.48,-30.58,-35.51
900.403,640.71,118.87,517.9,269.31,31.07,28.11,186.44,65.11
900.575,336.88,128.73,123.31,202.23,64.61,4.44,85.82,45.38
900.748,559.82,138.6,324.55,125.28,-12.33,55.74,101.61,-31.57
900.921,427.63,67.57,158.82,-62.15,-26.14,12.33,56.23,-9.86
901.093,108.02,16.28,-192.36,-314.68,-34.03,-17.26,26.63,-126.27
901.266,273.74,-21.21,198.28,196.31,52.78,49.82,24.66,-47.35
901.438,-59.68,-36.99,-219.98,-204.2,-132.68,-52.78,-12.82,-61.16
901.611,549.96,205.68,429.11,14.8,-0.49,43.9,152.9,29.59
901.783,289.53,-15.29,125.28,172.63,-32.06,34.03,156.85,-37.49
901.956,591.39,-1.48,387.68,275.22,-16.28,-17.26,139.09,88.78
902.128,23.18,-13.32,-225.9,-308.76,42.91,-3.45,34.53,-41.43
902.301,453.28,120.84,393.6,97.66,-14.3,32.06,20.72,82.86
902.473,587.44,112.95,553.41,456.73,48.83,30.09,249.58,92.73
902.646,121.83,14.3,-91.74,42.42,1.48,-35.02,54.26,-7.89
902.818,447.36,79.41,287.06,302.85,56.72,-1.48,48.34,86.81
902.991,699.9,187.92,711.24,318.63,38.97,30.09,218.01,73
903.163,658.47,231.33,677.7,502.11,56.72,51.79,198.28,134.16
903.335,267.83,-5.43,-60.17,50.31,-14.3,10.36,-2.96,92.73
903.508,165.23,-50.8,-2.96,-34.53,-45.87,-80.4,-8.88,25.65
903.68,622.95,199.76,561.3,32.55,33.05,57.71,133.17,112.46
903.852,212.58,63.63,50.31,273.25,44.88,-64.61,68.07,43.4
904.025,173.13,-1.48,18.74,60.17,-30.09,18.25,152.9,37.49
904.197,352.66,14.3,178.55,20.72,-57.71,79.41,72.01,65.11
904.369,613.09,114.92,612.6,28.61,-22.2,-44.88,172.63,67.08
904.541,269.8,65.6,70.04,38.47,76.45,47.84,26.63,63.13
904.714,601.25,93.22,395.57,628.38,-36.01,30.09,158.82,15.78
904.886,498.66,103.09,423.19,435.03,60.67,-19.24,95.69,80.89
905.058,19.24,-82.37,-160.79,-129.23,31.07,-129.72,-36.5,-35.51
905.23,287.56,-19.24,123.31,170.66,-34.03,-15.29,148.96,23.68
905.402,356.61,81.38,231.82,642.19,-12.33,28.11,83.85,112.46
905.575,167.21,8.38,113.44,399.52,-59.68,-1.48,145.01,-9.86
905.747,52.78,-64.61,-129.23,-162.77,-47.84,-5.43,34.53,-3.95
905.919,469.07,103.09,312.71,320.6,-2.47,77.44,154.88,59.19
906.091,449.34,95.19,273.25,821.73,38.97,12.33,85.82,25.65
906.263,297.42,45.87,202.23,320.6,31.07,-9.37,99.63,-15.78
906.435,210.61,93.22,162.77,150.93,-28.11,37.98,48.34,-5.92
906.607,196.8,63.63,8.88,83.85,9.37,8.38,64.12,-23.68
906.779,378.31,116.9,273.25,237.74,15.29,61.65,139.09,23.68
906.951,88.29,-119.86,-180.52,-12.82,-14.3,-17.26,34.53,-3.95
907.123,405.93,32.06,320.6,-34.53,-14.3,41.92,135.15,65.11
907.295,476.96,103.09,498.17,444.9,15.29,22.2,148.96,59.19
907.467,68.56,-21.21,-202.23,-196.31,-101.11,0.49,-36.5,13.81
907.639,143.53,39.95,91.74,50.31,21.21,-60.67,28.61,69.05
907.811,1.48,-102.1,-233.79,-342.3,-53.76,2.47,-70.04,-39.46
907.982,66.59,-1.48,-117.39,-93.71,36.99,-11.34,-36.5,27.62
908.154,303.34,30.09,184.47,423.19,76.45,-13.32,117.39,3.95
908.326,102.1,124.79,-30.58,148.96,-65.6,-42.91,36.5,41.43
908.498,368.45,57.71,300.87,-89.77,-32.06,-23.18,-18.74,45.38
908.67,486.82,101.11,320.6,356.11,13.32,8.38,97.66,25.65
908.842,263.88,-58.69,109.5,354.14,35.02,-100.13,131.2,15.78
909.013,579.55,197.79,608.65,186.44,54.75,79.41,176.58,122.32
909.185,490.77,118.87,365.98,448.84,-32.06,-17.26,127.25,114.43
909.357,287.56,77.44,208.14,-50.31,13.32,99.14,170.66,29.59
909.528,354.64,32.06,273.25,326.52,-20.22,28.11,111.47,55.24
909.7,121.83,32.06,58.2,105.55,15.29,75.46,99.63,120.35
909.872,473.01,97.17,429.11,111.47,60.67,-3.45,127.25,31.57
910.044,703.84,247.11,794.11,271.28,96.18,65.6,263.39,134.16
910.215,433.55,130.71,367.95,198.28,54.75,45.87,174.6,73
910.387,-116.9,-5.43,-212.09,-243.66,-32.06,57.71,-60.17,-17.76
910.558,279.66,2.47,52.28,111.47,-30.09,-17.26,12.82,98.65
910.73,194.83,97.17,48.34,-56.23,-4.44,37.98,6.91,41.43
910.902,289.53,18.25,364.01,328.49,-6.41,-35.02,139.09,37.49
911.073,5.43,-35.02,-172.63,-48.34,-77.44,61.65,-32.55,47.35
911.245,265.85,-33.05,133.17,117.39,56.72,-23.18,36.5,84.84
911.416,405.93,120.84,399.52,50.31,44.88,30.09,174.6,39.46
911.588,334.91,49.82,409.38,247.6,15.29,41.92,89.77,23.68
911.759,323.07,93.22,219.98,123.31,21.21,-21.21,75.96,53.27
911.931,161.29,51.79,18.74,-115.42,64.61,-25.15,-0.99,37.49
912.102,354.64,201.73,322.57,133.17,21.21,32.06,103.58,-1.97
912.273,94.21,-88.29,-2.96,8.88,-59.68,-5.43,50.31,-25.65
912.445,46.86,10.36,-154.88,-62.15,-85.33,-3.45,-46.36,-45.38
912.616,684.12,189.9,784.24,1701.66,109.99,118.87,218.01,155.86
912.788,480.9,197.79,478.44,352.17,17.26,-33.05,200.25,69.05
912.959,234.29,-27.13,89.77,326.52,-4.44,8.38,109.5,49.32
913.13,-53.76,-70.53,-133.17,-127.25,-32.06,8.38,-129.23,-29.59
913.302,92.23,-21.21,32.55,-20.72,-2.47,34.03,22.69,39.46
913.473,303.34,160.3,320.6,269.31,-6.41,43.9,103.58,25.65
913.644,-120.84,-104.07,-365.98,-519.87,-109,-40.94,-46.36,25.65
913.815,236.26,32.06,225.9,91.74,82.37,-38.97,133.17,67.08
913.987,139.59,-9.37,50.31,-182.5,25.15,-35.02,32.55,-11.84
914.158,125.77,-44.88,22.69,-81.88,35.02,-54.75,148.96,17.76
914.329,263.88,34.03,233.79,267.33,151.42,-13.32,97.66,86.81
914.5,145.5,-106.05,111.47,81.88,29.1,6.41,-75.96,19.73
914.671,5.43,-60.67,-121.34,-227.87,-16.28,8.38,26.63,11.84
914.842,528.25,185.95,569.19,200.25,48.83,45.87,204.2,94.7
915.014,246.12,-25.15,223.93,44.39,-4.44,8.38,133.17,7.89
915.185,-55.74,-155.37,-267.33,-225.9,-57.71,-42.91,-6.91,1.97
915.356,449.34,146.49,294.95,300.87,-16.28,-5.43,135.15,114.43
915.527,19.24,89.28,-113.44,70.04,-2.47,4.44,44.39,43.4
915.698,-6.41,-19.24,-178.55,-89.77,-73.49,-40.94,-4.93,-5.92
915.869,44.88,-66.59,-81.88,111.47,3.45,43.9,-95.69,-13.81
916.04,167.21,-44.88,-40.45,-188.42,31.07,-40.94,42.42,-11.84
916.211,92.23,-58.69,123.31,77.93,-53.76,12.33,34.53,55.24
916.382,287.56,22.2,332.44,180.52,-107.03,93.22,103.58,67.08
916.553,364.5,122.82,383.74,411.36,90.26,34.03,52.28,19.73
916.724,690.03,178.06,581.03,14.8,35.02,26.14,176.58,130.21
916.895,52.78,26.14,-48.34,-32.55,40.94,-17.26,68.07,-15.78
917.066,50.8,55.74,119.36,34.53,5.43,-5.43,87.8,57.22
917.237,54.75,59.68,42.42,109.5,27.13,57.71,26.63,27.62
917.407,179.04,67.57,16.77,160.79,-8.38,32.06,48.34,-35.51
917.578,398.04,87.3,364.01,145.01,-0.49,43.9,28.61,63.13
917.749,165.23,-25.15,58.2,26.63,-93.22,-33.05,170.66,-13.81
917.92,-28.11,-40.94,-111.47,-148.96,-75.46,-15.29,-36.5,11.84
918.091,486.82,158.33,454.76,93.71,19.24,4.44,206.17,63.13
918.262,31.07,-7.4,38.47,-6.91,29.1,-82.37,54.26,3.95
918.432,366.47,120.84,456.73,356.11,29.1,-17.26,198.28,80.89
918.603,210.61,75.46,198.28,490.27,-37.98,-84.34,119.36,-27.62
918.774,445.39,8.38,464.63,310.74,54.75,63.63,174.6,134.16
918.945,224.42,65.6,198.28,369.93,-51.79,49.82,172.63,57.22
919.115,135.64,-44.88,-8.88,212.09,-47.84,34.03,81.88,7.89
919.286,82.37,37.98,58.2,306.79,7.4,2.47,70.04,31.57
919.457,141.56,-27.13,109.5,137.12,48.83,12.33,93.71,-11.84
919.627,184.96,112.95,73.99,-176.58,13.32,0.49,58.2,104.57
919.798,177.07,81.38,314.68,397.55,-20.22,-42.91,58.2,-35.51
919.968,368.45,81.38,350.2,488.3,36.99,-3.45,107.52,132.19
920.139,204.69,55.74,214.06,-162.77,9.37,-11.34,97.66,-29.59
920.31,151.42,4.44,-16.77,-97.66,-18.25,-52.78,26.63,43.4
920.48,188.91,26.14,162.77,28.61,3.45,-23.18,83.85,-39.46
920.651,-118.87,-17.26,-273.25,-208.14,-75.46,6.41,-14.8,-31.57
920.821,382.26,77.44,490.27,30.58,31.07,93.22,143.04,17.76
920.992,313.2,65.6,184.47,186.44,-6.41,-17.26,60.17,11.84
921.162,206.66,51.79,184.47,300.87,23.18,103.09,174.6,23.68
921.332,-77.44,-21.21,-42.42,-50.31,-51.79,-23.18,24.66,-17.76
921.503,182.99,142.54,233.79,214.06,-4.44,18.25,58.2,73
921.673,141.56,71.52,145.01,148.96,36.99,-40.94,30.58,3.95
921.844,31.07,-21.21,72.01,79.9,-49.82,22.2,16.77,35.51
922.014,72.51,59.68,56.23,141.06,13.32,-3.45,54.26,57.22
922.184,214.56,69.55,99.63,336.39,15.29,32.06,30.58,17.76
922.355,206.66,164.25,182.5,168.69,-4.44,-15.29,60.17,86.81
922.525,-65.6,-84.34,-342.3,-206.17,-83.36,-84.34,-60.17,0
922.695,175.1,34.03,271.28,444.9,38.97,18.25,58.2,67.08
922.866,60.67,28.11,-20.72,-367.95,-16.28,61.65,14.8,-47.35
923.036,214.56,-3.45,158.82,285.09,1.48,-19.24,73.99,35.51
923.206,202.72,122.82,160.79,253.52,-28.11,47.84,99.63,73
923.376,421.71,41.92,600.76,717.16,58.69,4.44,162.77,69.05
923.547,143.53,69.55,95.69,119.36,-41.92,8.38,-6.91,39.46
923.717,232.31,51.79,40.45,135.15,5.43,14.3,54.26,61.16
923.887,139.59,32.06,70.04,184.47,44.88,2.47,75.96,51.3
924.057,-51.79,-74.48,-176.58,-170.66,-24.17,-38.97,-89.77,19.73
924.227,42.91,-5.43,-170.66,-95.69,-24.17,2.47,75.96,1.97
924.397,332.93,75.46,338.36,50.31,3.45,20.22,109.5,37.49
924.568,319.12,103.09,310.74,417.28,-20.22,41.92,93.71,9.86
924.738,-28.11,-108.02,-162.77,-137.12,-12.33,16.28,-50.31,-7.89
924.908,220.48,47.84,202.23,-101.61,36.99,-23.18,107.52,59.19
925.078,-12.33,-127.75,-188.42,-182.5,-128.73,-70.53,-34.53,-23.68
925.248,-10.36,-70.53,-52.28,190.39,-28.11,-21.21,-12.82,-13.81
925.418,283.61,101.11,375.84,610.62,74.48,79.41,152.9,39.46
925.588,-103.09,-108.02,-227.87,-227.87,-39.95,24.17,-89.77,-33.54
925.758,159.31,77.44,48.34,121.34,23.18,0.49,16.77,27.62
925.928,488.79,130.71,539.6,535.65,19.24,71.52,123.31,17.76
926.098,149.45,61.65,75.96,101.61,-0.49,-23.18,0.99,63.13
926.268,-120.84,-74.48,-267.33,-302.85,-79.41,-46.86,-54.26,-41.43
926.437,64.61,6.41,-20.72,97.66,-53.76,-3.45,0.99,17.76
926.607,-10.36,-7.4,6.91,44.39,-10.36,-78.42,-95.69,3.95
926.777,100.13,4.44,135.15,294.95,11.34,63.63,139.09,-7.89
926.947,123.8,-27.13,-34.53,-48.34,21.21,-35.02,50.31,57.22
927.117,267.83,51.79,322.57,24.66,-10.36,-19.24,101.61,73
927.287,135.64,-38.97,146.98,178.55,-10.36,18.25,125.28,-31.57
927.456,125.77,57.71,77.93,83.85,7.4,-70.53,70.04,134.16
927.626,299.39,47.84,429.11,277.2,38.97,-70.53,139.09,37.49
927.796,342.8,71.52,332.44,275.22,19.24,77.44,40.45,94.7
927.966,372.39,36.01,448.84,334.41,50.8,49.82,141.06,55.24
928.135,186.94,148.46,233.79,596.81,46.86,32.06,141.06,45.38
928.305,277.69,132.68,350.2,466.6,5.43,12.33,117.39,73
928.475,459.2,183.98,565.25,306.79,84.34,51.79,162.77,37.49
928.645,78.42,45.87,-8.88,-56.23,15.29,-5.43,30.58,29.59
928.814,159.31,-27.13,85.82,257.47,-16.28,51.79,70.04,-25.65
928.984,-32.06,-7.4,-73.99,-77.93,-22.2,-50.8,18.74,37.49
929.153,167.21,99.14,170.66,54.26,15.29,-33.05,42.42,7.89
929.323,-10.36,-56.72,-73.99,-186.44,-36.01,6.41,-50.31,-45.38
929.493,147.48,-19.24,-48.34,-16.77,5.43,-19.24,14.8,-61.16
929.662,332.93,71.52,405.44,-54.26,-30.09,6.41,200.25,61.16
929.832,-109,-64.61,-188.42,-486.33,-77.44,-72.51,-30.58,-29.59
930.001,455.25,39.95,588.92,208.14,17.26,61.65,170.66,5.92
930.171,109.99,16.28,28.61,245.63,-83.36,34.03,-38.47,43.4
930.34,390.15,114.92,322.57,93.71,11.34,22.2,121.34,23.68
930.51,135.64,89.28,115.42,81.88,-18.25,-17.26,72.01,57.22
930.679,439.47,213.57,602.73,584.98,52.78,37.98,141.06,19.73
930.848,476.96,203.71,707.3,821.73,104.07,34.03,154.88,136.13
931.018,163.26,-40.94,48.34,-28.61,-16.28,4.44,6.91,27.62
931.187,184.96,122.82,275.22,362.03,-12.33,10.36,103.58,21.7
931.357,380.28,85.33,482.38,454.76,58.69,34.03,141.06,7.89
931.526,366.47,128.73,253.52,133.17,70.53,34.03,81.88,3.95
931.695,204.69,4.44,407.41,-83.85,36.99,28.11,12.82,74.97
931.865,263.88,28.11,216.04,442.92,-30.09,61.65,101.61,67.08
932.034,398.04,51.79,385.71,271.28,-0.49,4.44,89.77,45.38
932.203,735.41,272.76,725.05,656,102.1,24.17,235.77,73
932.372,271.77,136.63,362.03,62.15,-14.3,4.44,99.63,27.62
932.542,743.3,253.03,987.45,529.73,216.53,124.79,320.6,165.73
932.711,-16.28,16.28,-113.44,-115.42,-26.14,-25.15,42.42,-43.4
932.88,-142.54,-46.86,-198.28,-334.41,-69.55,49.82,-93.71,-13.81
933.049,439.47,79.41,425.17,42.42,29.1,51.79,164.74,15.78
933.218,-83.36,-40.94,-72.01,-210.12,-49.82,109,0.99,63.13
933.388,151.42,-25.15,247.6,310.74,23.18,14.3,44.39,80.89
933.557,139.59,41.92,150.93,352.17,-43.9,6.41,64.12,-27.62
933.726,143.53,-1.48,204.2,24.66,29.1,36.01,77.93,55.24
933.895,717.66,278.68,689.54,620.49,50.8,105.06,204.2,116.4
934.064,200.75,126.76,223.93,253.52,-28.11,-33.05,117.39,-33.54
934.233,163.26,63.63,115.42,549.46,13.32,6.41,-6.91,-23.68
934.402,587.44,239.22,547.49,470.55,46.86,97.17,231.82,106.54
934.571,380.28,166.22,433.06,152.9,-12.33,10.36,50.31,100.62
934.74,131.69,30.09,174.6,131.2,35.02,4.44,89.77,65.11
934.909,38.97,85.33,16.77,184.47,7.4,-29.1,18.74,29.59
935.078,334.91,49.82,371.9,198.28,90.26,22.2,180.52,-9.86
935.247,-24.17,-111.96,-239.71,-188.42,-6.41,0.49,-30.58,74.97
935.416,13.32,-115.91,-24.66,-6.91,-8.38,0.49,-54.26,-17.76
935.585,42.91,-7.4,6.91,79.9,-43.9,-44.88,-26.63,-47.35
935.754,561.79,217.52,744.78,-117.39,17.26,79.41,233.79,100.62
935.923,-103.09,-108.02,-237.74,-324.55,-67.57,-44.88,-87.8,17.76
936.091,167.21,83.36,143.04,113.44,1.48,-35.02,62.15,-35.51
936.26,192.85,37.98,200.25,330.47,-34.03,59.68,18.74,128.24
936.429,370.42,93.22,496.19,156.85,11.34,118.87,182.5,1.97
936.598,471.04,158.33,431.09,291.01,64.61,47.84,95.69,1.97
936.767,-89.28,-60.67,-60.17,-32.55,7.4,51.79,-32.55,-35.51
936.935,289.53,154.38,417.28,320.6,48.83,14.3,93.71,71.03
937.104,417.77,154.38,348.22,168.69,31.07,41.92,127.25,35.51
937.273,56.72,16.28,-28.61,-131.2,-8.38,-11.34,121.34,39.46
937.442,303.34,168.19,383.74,275.22,1.48,12.33,168.69,51.3
937.61,267.83,-1.48,210.12,176.58,-41.92,65.6,-0.99,78.92
937.779,512.47,158.33,393.6,135.15,25.15,22.2,176.58,-9.86
937.948,139.59,91.25,125.28,40.45,-6.41,20.22,34.53,59.19
938.116,76.45,26.14,36.5,296.93,-18.25,-25.15,72.01,5.92
938.285,-51.79,-52.78,-93.71,-229.85,-53.76,2.47,-6.91,-90.76
938.453,96.18,-35.02,32.55,178.55,-47.84,67.57,85.82,21.7
938.622,-160.3,-48.83,-190.39,-344.28,-61.65,-25.15,-105.55,5.92
938.791,248.1,118.87,389.65,464.63,72.51,26.14,8.88,74.97
938.959,113.94,-5.43,-156.85,87.8,66.59,2.47,-0.99,-13.81
939.128,484.85,101.11,531.71,-95.69,-14.3,51.79,156.85,-19.73
939.296,182.99,87.3,97.66,91.74,-37.98,2.47,77.93,17.76
939.465,117.88,55.74,105.55,289.04,40.94,37.98,56.23,21.7
939.633,263.88,97.17,383.74,389.65,29.1,-19.24,73.99,78.92
939.801,98.15,69.55,50.31,-32.55,-4.44,-62.64,38.47,-15.78
939.97,-51.79,-109.99,-192.36,-99.63,21.21,-13.32,-60.17,-7.89
940.138,348.72,195.81,557.35,620.49,-53.76,59.68,263.39,51.3
940.307,123.8,14.3,158.82,221.96,33.05,18.25,73.99,-5.92
940.475,409.88,140.57,367.95,146.98,-51.79,-9.37,174.6,9.86
940.643,476.96,166.22,644.16,259.44,74.48,55.74,192.36,124.29
940.812,90.26,-25.15,229.85,150.93,15.29,-66.59,44.39,65.11
940.98,60.67,118.87,146.98,285.09,-6.41,-1.48,87.8,102.59
941.148,465.12,170.17,504.09,188.42,-22.2,20.22,127.25,55.24
941.317,214.56,95.19,411.36,446.87,3.45,30.09,81.88,-23.68
941.485,401.99,97.17,395.57,275.22,38.97,-66.59,115.42,96.67
941.653,275.72,67.57,251.55,847.38,80.4,53.76,123.31,106.54
941.821,-12.33,-17.26,-58.2,-131.2,-30.09,-21.21,10.85,-69.05
941.99,68.56,-38.97,-60.17,-131.2,17.26,-13.32,-32.55,-80.89
942.158,226.39,26.14,152.9,206.17,23.18,77.44,95.69,69.05
942.326,127.75,53.76,6.91,255.5,21.21,45.87,95.69,27.62
942.494,33.05,-38.97,70.04,-105.55,56.72,37.98,4.93,3.95
942.662,-185.95,-145.5,-247.6,-590.89,-41.92,-46.86,-97.66,15.78
942.83,102.1,49.82,111.47,214.06,17.26,67.57,-0.99,21.7
942.998,255.99,2.47,75.96,433.06,17.26,14.3,58.2,9.86
943.167,171.15,32.06,172.63,-77.93,11.34,49.82,2.96,39.46
943.335,151.42,93.22,81.88,190.39,60.67,-9.37,87.8,47.35
943.503,366.47,28.11,407.41,235.77,19.24,4.44,131.2,92.73
943.671,186.94,105.06,263.39,515.92,5.43,34.03,93.71,151.92
943.839,145.5,77.44,28.61,10.85,-34.03,6.41,52.28,0
944.007,212.58,73.49,93.71,34.53,19.24,-3.45,64.12,-25.65
944.175,392.12,122.82,470.55,365.98,-16.28,-21.21,141.06,45.38
944.343,216.53,91.25,352.17,164.74,35.02,-29.1,36.5,69.05
944.51,133.67,89.28,123.31,131.2,-0.49,8.38,10.85,27.62
944.678,279.66,36.01,60.17,95.69,-59.68,93.22,44.39,-41.43
944.846,289.53,85.33,330.47,446.87,-43.9,34.03,101.61,-37.49
945.014,-59.68,-42.91,-192.36,-156.85,-41.92,-35.02,18.74,-1.97
945.182,169.18,-7.4,174.6,129.23,7.4,12.33,-62.15,-33.54
945.35,364.5,136.63,423.19,561.3,-22.2,-35.02,150.93,63.13
945.518,121.83,67.57,79.9,263.39,-4.44,-21.21,36.5,-1.97
945.685,-59.68,-78.42,-158.82,-204.2,-16.28,-54.75,-16.77,-55.24
945.853,-36.01,-90.26,-117.39,-285.09,-95.19,-9.37,0.99,-9.86
946.021,461.17,120.84,377.82,68.07,52.78,120.84,164.74,104.57
946.189,186.94,18.25,-62.15,184.47,1.48,73.49,30.58,-65.11
946.356,252.04,-3.45,200.25,225.9,-20.22,-15.29,95.69,41.43
946.524,125.77,6.41,121.34,172.63,-34.03,-50.8,-4.93,29.59
946.692,129.72,-46.86,172.63,141.06,-30.09,-9.37,50.31,33.54
946.86,291.5,53.76,330.47,399.52,15.29,28.11,129.23,106.54
947.027,-55.74,-111.96,-206.17,-231.82,-18.25,43.9,-52.28,-21.7
947.195,269.8,91.25,352.17,289.04,-12.33,-19.24,152.9,71.03
947.362,72.51,-62.64,-141.06,-0.99,38.97,37.98,-54.26,37.49
947.53,240.2,73.49,129.23,204.2,17.26,22.2,40.45,-43.4
947.698,68.56,51.79,212.09,379.79,25.15,77.44,103.58,74.97
947.865,388.18,99.14,444.9,162.77,19.24,45.87,154.88,55.24
948.033,64.61,55.74,52.28,269.31,23.18,-92.23,68.07,80.89
948.2,530.23,152.41,472.52,231.82,36.99,112.95,164.74,21.7
948.368,259.93,136.63,202.23,306.79,29.1,18.25,38.47,-3.95
948.535,70.53,63.63,62.15,-32.55,1.48,-56.72,54.26,15.78
948.703,108.02,4.44,91.74,40.45,58.69,-36.99,-97.66,69.05
948.87,198.77,77.44,214.06,243.66,68.56,12.33,56.23,-11.84
949.038,92.23,53.76,-16.77,-22.69,-83.36,-62.64,-20.72,-33.54
949.205,561.79,176.08,537.62,62.15,23.18,-31.07,113.44,82.86
949.372,111.96,-5.43,152.9,85.82,-61.65,26.14,42.42,88.78
949.54,-51.79,-35.02,-141.06,-60.17,-87.3,12.33,-81.88,41.43
949.707,198.77,162.27,342.3,508.03,38.97,61.65,291.01,39.46
949.874,165.23,47.84,208.14,22.69,-55.74,36.01,36.5,-13.81
950.042,194.83,-13.32,243.66,330.47,13.32,-31.07,107.52,71.03
950.209,321.1,53.76,72.01,251.55,1.48,-23.18,166.71,23.68
950.376,38.97,24.17,105.55,300.87,-30.09,2.47,32.55,94.7
950.544,222.45,47.84,237.74,289.04,29.1,-44.88,14.8,17.76
950.711,104.07,49.82,143.04,243.66,9.37,-17.26,-18.74,15.78
950.878,-28.11,-159.31,-206.17,-292.98,-75.46,-35.02,-89.77,13.81
951.045,307.28,107.03,271.28,243.66,-45.87,12.33,117.39,84.84
951.212,123.8,45.87,158.82,-95.69,21.21,-42.91,46.36,33.54
951.38,313.2,112.95,298.9,-125.28,3.45,12.33,117.39,55.24
951.547,364.5,85.33,393.6,267.33,44.88,61.65,127.25,96.67
951.714,271.77,79.41,255.5,508.03,-0.49,26.14,158.82,17.76
951.881,68.56,-50.8,-50.31,-64.12,-81.38,-60.67,-52.28,-25.65
952.048,236.26,138.6,334.41,-0.99,-0.49,73.49,188.42,-15.78
952.215,46.86,-29.1,-174.6,-178.55,-24.17,18.25,38.47,-9.86
952.382,123.8,-11.34,77.93,243.66,-8.38,-9.37,-24.66,-11.84
952.549,149.45,45.87,24.66,-231.82,17.26,8.38,2.96,3.95
952.716,66.59,4.44,91.74,-91.74,-4.44,-7.4,-77.93,-45.38
952.883,297.42,36.01,174.6,413.33,-26.14,83.36,81.88,84.84
953.05,64.61,-25.15,-16.77,20.72,-26.14,39.95,-40.45,17.76
953.217,417.77,110.98,373.87,180.52,-2.47,18.25,113.44,47.35
953.384,104.07,43.9,109.5,-117.39,-45.87,32.06,127.25,31.57
953.551,188.91,63.63,289.04,281.14,62.64,39.95,97.66,67.08
953.718,173.13,-19.24,105.55,229.85,-28.11,34.03,99.63,-1.97
953.885,194.83,103.09,117.39,56.23,38.97,32.06,34.53,35.51
954.052,285.58,183.98,399.52,294.95,15.29,24.17,64.12,-17.76
954.219,179.04,63.63,113.44,101.61,56.72,-42.91,38.47,-17.76
954.385,-10.36,-111.96,12.82,28.61,-30.09,0.49,-6.91,-74.97
954.552,163.26,-27.13,182.5,263.39,-12.33,-62.64,-6.91,33.54
954.719,196.8,45.87,70.04,-64.12,-26.14,-23.18,36.5,63.13
954.886,281.64,85.33,423.19,225.9,44.88,12.33,85.82,21.7
955.053,7.4,14.3,-18.74,42.42,-45.87,-17.26,-8.88,49.32
955.219,125.77,47.84,87.8,83.85,5.43,-3.45,18.74,47.35
955.386,125.77,-3.45,188.42,-133.17,3.45,-54.75,66.09,59.19
955.553,25.15,36.01,172.63,263.39,-63.63,0.49,-77.93,-21.7
955.719,149.45,55.74,206.17,336.39,-4.44,65.6,145.01,5.92
955.886,210.61,71.52,174.6,-152.9,64.61,-40.94,89.77,39.46
956.053,111.96,-13.32,85.82,-89.77,-59.68,18.25,24.66,61.16
956.219,238.23,8.38,204.2,330.47,7.4,-27.13,48.34,39.46
956.386,218.5,83.36,117.39,344.28,60.67,-3.45,42.42,15.78
956.553,-6.41,49.82,-131.2,-362.03,-4.44,-35.02,-70.04,-49.32
956.719,252.04,49.82,342.3,-58.2,-18.25,37.98,95.69,57.22
956.886,289.53,148.46,200.25,364.01,46.86,-42.91,93.71,-17.76
957.052,115.91,18.25,-107.52,-24.66,-2.47,65.6,-32.55,-5.92
957.219,62.64,36.01,109.5,-34.53,-67.57,69.55,95.69,41.43
957.385,175.1,77.44,218.01,81.88,31.07,93.22,73.99,41.43
957.552,273.74,37.98,202.23,123.31,-8.38,-9.37,54.26,-39.46
957.718,-47.84,-15.29,-66.09,-44.39,-6.41,-104.07,22.69,37.49
957.885,-162.27,-80.4,-145.01,-131.2,-28.11,79.41,-32.55,3.95
958.051,182.99,51.79,251.55,79.9,-0.49,-17.26,-0.99,74.97
958.217,171.15,4.44,316.66,170.66,-10.36,-1.48,28.61,71.03
958.384,50.8,59.68,0.99,68.07,36.99,-5.43,30.58,49.32
958.55,609.14,278.68,573.14,146.98,21.21,65.6,216.04,92.73
958.717,184.96,118.87,158.82,139.09,19.24,55.74,-12.82,35.51
958.883,48.83,-42.91,34.53,275.22,-14.3,57.71,42.42,-11.84
959.049,192.85,0.49,188.42,545.52,-16.28,73.49,72.01,-41.43
959.216,165.23,55.74,204.2,-200.25,-39.95,-62.64,105.55,-27.62
959.382,72.51,-36.99,-42.42,-184.47,-39.95,16.28,-18.74,9.86
959.548,-146.49,-72.51,-60.17,0.99,11.34,24.17,-58.2,15.78
959.714,-14.3,28.11,-97.66,-115.42,-65.6,-11.34,28.61,-39.46
959.881,370.42,34.03,279.17,77.93,21.21,24.17,125.28,49.32
960.047,111.96,6.41,-68.07,-129.23,-65.6,-66.59,28.61,3.95
