Wavelength,IR,Red,Orange,Yellow,Green,Blue,Pink,UV
782.189,109.99,18.09,89.28,28.28,-58.53,-49.16,237.41,57.38
782.374,62.64,-54.91,67.57,28.28,-94.04,85,324.22,-78.75
782.558,125.77,16.11,39.95,20.39,2.63,45.54,298.57,-1.81
782.742,153.4,31.9,18.25,73.66,26.31,12,268.98,-59.02
782.927,80.4,-78.59,12.33,12.5,24.33,-23.51,245.3,8.06
783.111,84.34,16.11,4.44,49.98,-1.32,-53.1,270.95,41.6
783.295,108.02,-1.64,-9.37,2.63,51.95,-68.89,294.63,29.76
783.479,127.75,61.49,-50.8,49.98,24.33,29.76,257.14,-47.19
783.664,102.1,53.6,-46.86,-56.56,24.33,17.92,263.06,-39.29
783.848,76.45,37.81,-48.83,6.58,-54.58,-74.81,310.41,45.54
784.032,98.15,65.44,-33.05,-44.72,-5.26,19.89,227.55,-9.7
784.216,125.77,-64.78,22.2,-21.04,14.47,8.06,243.33,-7.73
784.4,76.45,-1.64,45.87,30.25,12.5,-33.38,241.36,37.65
784.585,111.96,85.17,-35.02,111.14,83.52,-39.29,338.03,45.54
784.769,117.88,-25.32,69.55,8.55,24.33,37.65,278.84,-43.24
784.953,15.29,-19.4,-52.78,10.52,-46.69,-61,217.68,-74.81
785.137,96.18,-21.37,-56.72,-40.77,14.47,8.06,272.92,17.92
785.321,145.5,-1.64,-21.21,67.74,18.41,10.03,190.06,0.16
785.505,214.56,-5.59,-1.48,48.01,93.39,-11.67,304.49,23.84
785.689,163.26,22.03,-21.21,-19.07,24.33,10.03,227.55,51.46
785.873,143.53,-54.91,-35.02,42.09,-23.02,-15.62,229.52,-3.78
786.057,186.94,12.17,14.3,48.01,46.04,-39.29,261.09,17.92
786.241,208.64,-60.83,-3.45,34.2,-50.64,27.79,207.82,-37.32
786.425,179.04,-70.7,-33.05,-23.02,34.2,57.38,225.57,-17.59
786.609,204.69,-25.32,36.01,57.87,-11.18,-23.51,292.65,31.73
786.793,92.23,22.03,30.09,-24.99,24.33,-35.35,239.38,-51.13
786.977,141.56,-19.4,45.87,16.44,53.93,-94.54,239.38,-5.75
787.161,184.96,35.84,-13.32,22.36,-44.72,-21.54,132.84,6.08
787.345,188.91,-52.94,2.47,55.9,-70.37,-110.32,292.65,-15.62
787.529,80.4,18.09,-17.26,-9.21,53.93,-15.62,235.44,2.14
787.713,137.61,10.19,65.6,28.28,0.66,21.87,302.52,-15.62
787.896,246.12,43.73,14.3,-26.96,18.41,8.06,247.27,49.49
788.08,216.53,-78.59,-3.45,-23.02,-50.64,-19.56,142.71,-59.02
788.264,206.66,-11.51,0.49,59.85,32.22,-51.13,267,2.14
788.448,190.88,12.17,37.98,-23.02,34.2,19.89,209.79,128.41
788.632,184.96,-39.13,-82.37,65.76,32.22,41.6,318.3,-53.1
788.815,246.12,67.41,-1.48,10.52,40.12,-31.4,211.76,108.68
788.999,224.42,-33.21,10.36,-3.29,26.31,33.7,231.49,-23.51
789.183,175.1,-23.35,59.68,53.93,-3.29,-49.16,268.98,-41.27
789.367,226.39,12.17,-21.21,28.28,20.39,-61,205.84,85
789.55,244.15,25.98,-5.43,-21.04,-15.13,-15.62,302.52,-41.27
789.734,242.18,-62.81,-44.88,81.55,-15.13,-59.02,166.38,43.57
789.918,200.75,-29.27,8.38,-1.32,20.39,27.79,184.14,29.76
790.101,202.72,2.3,-40.94,8.55,77.6,2.14,290.68,-47.19
790.285,196.8,-47.02,47.84,6.58,10.52,-31.4,235.44,4.11
790.468,218.5,-121.99,-11.34,-13.15,20.39,19.89,148.63,-23.51
790.652,271.77,-1.64,-35.02,2.63,51.95,-1.81,223.6,0.16
790.836,204.69,-7.56,-35.02,20.39,-60.5,6.08,231.49,4.11
791.019,248.1,-47.02,-9.37,0.66,10.52,-66.92,241.36,-49.16
791.203,234.29,45.71,-31.07,115.09,32.22,43.57,225.57,19.89
791.386,334.91,55.57,2.47,-9.21,6.58,2.14,229.52,61.33
791.57,299.39,41.76,-25.15,-24.99,93.39,-9.7,235.44,-76.78
791.753,246.12,-5.59,-17.26,18.41,-58.53,2.14,227.55,-82.7
791.937,252.04,25.98,81.38,4.6,-26.96,21.87,182.17,0.16
792.12,192.85,6.25,67.57,53.93,28.28,112.62,233.46,12
792.304,240.2,-29.27,-27.13,55.9,46.04,35.68,172.3,-23.51
792.487,269.8,-11.51,14.3,83.52,22.36,10.03,178.22,25.81
792.67,238.23,-19.4,22.2,57.87,-44.72,-23.51,205.84,4.11
792.854,214.56,-50.97,-78.42,-24.99,22.36,-13.65,168.36,29.76
793.037,287.56,-9.54,49.82,28.28,-32.88,8.06,201.9,31.73
793.22,279.66,-27.29,69.55,91.41,2.63,-21.54,363.68,-9.7
793.404,202.72,-27.29,34.03,22.36,-21.04,-27.46,209.79,41.6
793.587,226.39,-15.45,109,14.47,20.39,59.35,247.27,-27.46
793.77,289.53,-11.51,8.38,59.85,-36.83,-3.78,176.25,47.51
793.954,275.72,-5.59,12.33,10.52,14.47,-31.4,150.6,-45.21
794.137,287.56,35.84,2.47,-13.15,24.33,-35.35,164.41,43.57
794.32,390.15,-3.62,67.57,44.06,-3.29,-61,209.79,25.81
794.503,267.83,-13.48,-52.78,20.39,-48.67,-9.7,156.52,4.11
794.687,354.64,-23.35,36.01,-5.26,67.74,10.03,235.44,25.81
794.87,325.04,-11.51,2.47,65.76,-48.67,-15.62,156.52,-29.43
795.053,252.04,-62.81,-11.34,42.09,-38.8,-64.94,134.82,-51.13
795.236,315.18,-50.97,-76.45,14.47,-68.4,-66.92,178.22,85
795.419,305.31,-35.18,-7.4,10.52,-36.83,2.14,190.06,31.73
795.602,376.34,-1.64,37.98,148.63,18.41,-51.13,324.22,37.65
795.786,328.99,-47.02,-7.4,53.93,57.87,-78.75,174.28,10.03
795.969,328.99,-25.32,-40.94,18.41,59.85,2.14,113.11,4.11
796.152,313.2,24,-35.02,-46.69,28.28,2.14,190.06,19.89
796.335,342.8,-19.4,-11.34,-21.04,-3.29,-47.19,263.06,-64.94
796.518,354.64,-60.83,-13.32,-38.8,4.6,33.7,156.52,-62.97
796.701,263.88,29.92,-35.02,59.85,24.33,19.89,290.68,73.16
796.884,358.58,18.09,41.92,30.25,69.71,31.73,219.65,-11.67
797.067,374.36,22.03,18.25,-78.26,-9.21,4.11,168.36,15.95
797.25,421.71,-19.4,116.9,-1.32,-48.67,-19.56,81.55,-15.62
797.433,423.69,4.27,28.11,8.55,65.76,23.84,130.87,6.08
797.616,488.79,33.87,49.82,49.98,59.85,-5.75,201.9,29.76
797.799,386.2,-27.29,16.28,-78.26,-48.67,-47.19,119.03,19.89
797.981,382.26,-21.37,-31.07,-50.64,2.63,-53.1,211.76,10.03
798.164,394.09,-39.13,34.03,20.39,-28.94,45.54,203.87,17.92
798.347,488.79,51.63,41.92,55.9,55.9,-39.29,107.2,0.16
798.53,380.28,12.17,8.38,-1.32,53.93,-31.4,115.09,-43.24
798.713,352.66,16.11,39.95,-7.23,-28.94,31.73,152.57,12
798.896,334.91,20.06,8.38,69.71,20.39,-43.24,213.73,65.27
799.078,467.09,-48.99,0.49,38.14,95.36,-9.7,201.9,33.7
799.261,411.85,-70.7,8.38,-26.96,-15.13,94.87,237.41,6.08
799.444,581.52,-3.62,-19.24,0.66,81.55,27.79,178.22,39.62
799.627,405.93,-108.18,-42.91,115.09,-34.86,4.11,168.36,8.06
799.809,429.61,-47.02,-42.91,40.12,6.58,-5.75,140.74,6.08
799.992,380.28,-64.78,32.06,16.44,16.44,-25.48,119.03,-25.48
800.175,301.37,2.3,-35.02,61.82,40.12,-23.51,176.25,-47.19
800.357,559.82,0.33,10.36,20.39,-54.58,61.33,205.84,-17.59
800.54,476.96,16.11,-21.21,42.09,6.58,-25.48,172.3,37.65
800.723,488.79,33.87,22.2,-3.29,-13.15,-7.73,201.9,-66.92
800.905,482.88,18.09,8.38,44.06,-11.18,29.76,140.74,47.51
801.088,478.93,-7.56,-9.37,0.66,4.6,-7.73,140.74,-13.65
801.271,498.66,-25.32,-35.02,97.33,-23.02,77.11,211.76,79.08
801.453,496.69,2.3,-54.75,-17.1,2.63,-57.05,87.47,0.16
801.636,447.36,-23.35,-17.26,26.31,-3.29,8.06,107.2,-66.92
801.818,463.15,-66.75,-23.18,-1.32,-17.1,-45.21,221.63,-49.16
802.001,504.58,41.76,26.14,4.6,-24.99,27.79,150.6,-49.16
802.183,585.47,-56.89,6.41,-9.21,-30.91,17.92,87.47,45.54
802.366,514.44,27.95,36.01,-7.23,24.33,-9.7,203.87,-49.16
802.548,516.42,2.3,-25.15,26.31,-36.83,43.57,197.95,-27.46
802.731,484.85,35.84,20.22,20.39,77.6,63.3,180.19,12
802.913,549.96,-19.4,36.01,6.58,-13.15,-53.1,117.06,47.51
803.095,514.44,-80.56,-25.15,79.58,8.55,31.73,192.03,-43.24
803.278,557.85,4.27,30.09,-42.75,-50.64,-49.16,142.71,-7.73
803.46,528.25,27.95,144.52,38.14,24.33,-64.94,219.65,-23.51
803.643,469.07,-15.45,-5.43,49.98,57.87,27.79,138.76,-15.62
803.825,508.52,51.63,73.49,83.52,24.33,12,154.55,-45.21
804.007,597.31,22.03,26.14,95.36,28.28,51.46,180.19,4.11
804.19,626.9,-11.51,-17.26,-21.04,57.87,-21.54,184.14,-37.32
804.372,471.04,-11.51,0.49,-26.96,24.33,10.03,99.3,17.92
804.554,524.31,2.3,75.46,57.87,-54.58,45.54,99.3,10.03
804.736,670.3,51.63,-3.45,65.76,59.85,-17.59,186.11,-9.7
804.919,575.6,-9.54,-11.34,0.66,42.09,-41.27,83.52,-59.02
805.101,654.52,27.95,41.92,81.55,28.28,-55.08,97.33,-41.27
805.283,615.06,8.22,28.11,85.49,20.39,-7.73,142.71,29.76
805.465,654.52,27.95,14.3,34.2,-15.13,-17.59,209.79,25.81
805.647,585.47,-3.62,61.65,-13.15,-17.1,116.57,134.82,-3.78
805.829,684.12,61.49,-36.99,4.6,-38.8,41.6,115.09,-35.35
806.012,617.04,51.63,20.22,26.31,89.44,19.89,136.79,19.89
806.194,660.44,-37.16,30.09,59.85,89.44,-51.13,117.06,-70.86
806.376,613.09,51.63,57.71,6.58,16.44,17.92,178.22,-45.21
806.558,605.2,-50.97,41.92,14.47,-28.94,29.76,89.44,-15.62
806.74,721.6,77.27,12.33,89.44,63.79,-3.78,138.76,8.06
806.922,644.66,-11.51,37.98,46.04,-11.18,-76.78,199.92,-59.02
807.104,697.93,-15.45,45.87,-13.15,-50.64,25.81,119.03,-45.21
807.286,749.22,-82.53,43.9,-46.69,4.6,39.62,170.33,-80.73
807.468,792.63,43.73,39.95,16.44,-3.29,49.49,73.66,49.49
807.65,705.82,25.98,2.47,-28.94,20.39,-29.43,122.98,37.65
807.832,693.98,20.06,2.47,-7.23,34.2,27.79,219.65,23.84
808.014,658.47,-1.64,14.3,30.25,18.41,-90.59,65.76,29.76
808.196,822.22,95.03,-13.32,-7.23,69.71,23.84,115.09,-15.62
808.378,701.87,75.3,20.22,-30.91,-64.45,-15.62,152.57,-37.32
808.56,725.55,-39.13,32.06,73.66,34.2,-19.56,166.38,51.46
808.742,778.82,-27.29,-19.24,0.66,0.66,-29.43,146.65,-64.94
808.923,800.52,22.03,-92.23,-19.07,51.95,41.6,144.68,43.57
809.105,739.36,33.87,63.63,32.22,-60.5,-7.73,162.44,85
809.287,814.33,16.11,37.98,-34.86,6.58,-47.19,124.95,-29.43
809.469,814.33,-25.32,4.44,-76.29,67.74,29.76,184.14,43.57
809.651,867.6,4.27,34.03,24.33,36.17,39.62,40.12,8.06
809.832,847.87,-5.59,-54.75,26.31,-21.04,-27.46,117.06,-62.97
810.014,875.49,12.17,20.22,48.01,20.39,-19.56,130.87,43.57
810.196,857.73,-52.94,37.98,6.58,34.2,12,59.85,-57.05
810.378,782.76,61.49,37.98,49.98,22.36,-33.38,152.57,4.11
810.559,865.63,-50.97,0.49,-19.07,-1.32,-11.67,113.11,-9.7
810.741,922.84,71.35,-42.91,30.25,-26.96,-33.38,71.68,57.38
810.923,893.25,-35.18,-60.67,0.66,49.98,45.54,107.2,12
811.104,851.81,31.9,26.14,12.5,-30.91,-29.43,166.38,-7.73
811.286,794.6,-41.1,-25.15,57.87,42.09,-37.32,128.9,-19.56
811.467,922.84,-35.18,95.19,14.47,6.58,-1.81,128.9,43.57
811.649,869.57,37.81,-36.99,79.58,-32.88,-96.51,46.04,-25.48
811.831,948.49,75.3,47.84,-15.13,-15.13,-68.89,142.71,27.79
812.012,956.38,22.03,-62.64,30.25,40.12,-23.51,89.44,13.97
812.194,974.14,6.25,53.76,73.66,115.09,-35.35,105.22,75.14
812.375,1003.73,59.52,55.74,-54.58,2.63,-29.43,101.28,-94.54
812.557,873.52,33.87,16.28,-58.53,6.58,-17.59,111.14,-31.4
812.738,999.79,-23.35,-62.64,8.55,0.66,-19.56,65.76,12
812.92,897.19,37.81,-23.18,-19.07,4.6,-43.24,128.9,-114.27
813.101,895.22,-48.99,85.33,34.2,38.14,-29.43,124.95,-23.51
813.283,936.65,-31.24,51.79,-19.07,-38.8,-43.24,126.93,-9.7
813.464,934.68,-3.62,8.38,-24.99,38.14,-116.24,65.76,33.7
813.645,989.92,2.3,12.33,24.33,32.22,-9.7,180.19,-19.56
813.827,879.44,-17.43,47.84,-48.67,-5.26,81.05,152.57,0.16
814.008,985.97,-72.67,-17.26,49.98,53.93,-19.56,67.74,-13.65
814.189,1005.7,-108.18,10.36,38.14,8.55,25.81,148.63,19.89
814.371,1053.05,-78.59,16.28,-15.13,26.31,-11.67,117.06,6.08
814.552,1139.86,-43.08,2.47,-50.64,44.06,-41.27,107.2,0.16
814.733,1131.97,-41.1,43.9,8.55,55.9,35.68,85.49,21.87
814.915,1051.08,-88.45,2.47,-13.15,65.76,-9.7,91.41,-21.54
815.096,1179.32,0.33,75.46,16.44,-7.23,0.16,79.58,51.46
815.277,1068.84,10.19,-11.34,67.74,8.55,2.14,111.14,154.05
815.458,1080.68,-3.62,-74.48,-32.88,2.63,13.97,83.52,-53.1
815.64,1025.43,33.87,-40.94,-50.64,8.55,-76.78,28.28,59.35
815.821,1133.94,6.25,47.84,-36.83,28.28,-1.81,126.93,10.03
816.002,1222.73,45.71,-96.18,55.9,8.55,-23.51,136.79,39.62
816.183,1037.27,67.41,49.82,-13.15,-26.96,27.79,69.71,-7.73
816.364,1074.76,12.17,-1.48,-30.91,44.06,-64.94,83.52,-41.27
816.545,1149.73,63.46,22.2,65.76,63.79,15.95,134.82,-11.67
816.727,1270.08,41.76,-46.86,49.98,89.44,45.54,121.01,-29.43
816.908,1110.27,53.6,37.98,12.5,40.12,-15.62,69.71,21.87
817.089,1183.27,-7.56,8.38,6.58,46.04,-21.54,122.98,49.49
817.27,1208.92,4.27,-52.78,-19.07,6.58,-49.16,87.47,-55.08
817.451,1175.38,29.92,-48.83,-28.94,4.6,-7.73,57.87,83.03
817.632,1130,47.68,36.01,10.52,-23.02,65.27,121.01,-57.05
817.813,1191.16,18.09,2.47,-13.15,-3.29,15.95,126.93,19.89
817.994,1276,6.25,39.95,4.6,30.25,8.06,75.63,33.7
818.175,1366.75,35.84,47.84,-88.12,-40.77,-21.54,81.55,25.81
818.356,1248.37,-5.59,-9.37,-17.1,38.14,-23.51,61.82,43.57
818.537,1339.13,-41.1,-21.21,-9.21,44.06,12,65.76,-55.08
818.717,1366.75,63.46,-7.4,101.28,-72.34,-47.19,65.76,71.19
818.898,1297.7,-13.48,59.68,49.98,53.93,35.68,158.49,-112.29
819.079,1343.08,0.33,0.49,4.6,10.52,-31.4,61.82,-1.81
819.26,1382.53,24,22.2,44.06,6.58,55.41,28.28,-55.08
819.441,1293.75,-9.54,-7.4,75.63,6.58,13.97,160.47,-5.75
819.622,1339.13,29.92,-11.34,-11.18,93.39,35.68,85.49,17.92
819.803,1325.32,-23.35,41.92,-1.32,49.98,41.6,73.66,12
819.983,1414.1,-1.64,-58.69,30.25,36.17,8.06,91.41,-7.73
820.164,1347.02,-21.37,34.03,-17.1,42.09,-31.4,24.33,-33.38
820.345,1291.78,6.25,-38.97,-13.15,-1.32,-96.51,61.82,92.89
820.526,1400.29,25.98,-1.48,81.55,6.58,-25.48,71.68,-49.16
820.706,1410.16,-13.48,-50.8,-70.37,8.55,35.68,85.49,-62.97
820.887,1323.35,-9.54,-56.72,-42.75,-36.83,8.06,95.36,-21.54
821.068,1455.53,20.06,71.52,-42.75,8.55,59.35,22.36,-19.56
821.248,1491.05,-76.62,36.01,-24.99,42.09,-64.94,71.68,-7.73
821.429,1439.75,-35.18,6.41,53.93,2.63,21.87,14.47,-55.08
821.61,1577.86,-3.62,-21.21,-26.96,48.01,-80.73,115.09,-49.16
821.79,1577.86,-21.37,6.41,-9.21,-50.64,-15.62,49.98,-1.81
821.971,1558.13,83.19,-70.53,-40.77,44.06,6.08,91.41,83.03
822.151,1524.59,0.33,34.03,12.5,-15.13,-9.7,144.68,13.97
822.332,1569.96,43.73,65.6,-11.18,12.5,6.08,122.98,33.7
822.513,1532.48,-43.08,-11.34,42.09,75.63,2.14,115.09,39.62
822.693,1571.94,0.33,124.79,87.47,22.36,-3.78,97.33,0.16
822.874,1526.56,4.27,-58.69,4.6,-40.77,-76.78,83.52,15.95
823.054,1599.56,-60.83,-35.02,10.52,-30.91,-13.65,77.6,-19.56
823.235,1611.4,4.27,32.06,34.2,6.58,85,122.98,10.03
823.415,1686.37,-54.91,-13.32,109.17,-9.21,35.68,103.25,-41.27
823.595,1623.23,57.54,26.14,16.44,-107.85,49.49,97.33,45.54
823.776,1617.31,-11.51,-36.99,-21.04,49.98,-27.46,36.17,6.08
823.956,1759.37,27.95,10.36,89.44,44.06,-70.86,186.11,55.41
824.137,1674.53,31.9,16.28,2.63,34.2,-5.75,75.63,-9.7
824.317,1763.31,49.65,-3.45,-19.07,-60.5,-5.75,117.06,-15.62
824.497,1786.99,-70.7,75.46,107.2,59.85,15.95,148.63,27.79
824.678,1761.34,-3.62,32.06,53.93,4.6,-68.89,75.63,-27.46
824.858,1808.69,-3.62,71.52,6.58,-36.83,23.84,75.63,13.97
825.038,1721.88,57.54,8.38,46.04,40.12,-51.13,44.06,15.95
825.219,1763.31,-43.08,-1.48,-1.32,-42.75,-59.02,115.09,-13.65
825.399,1806.72,-9.54,14.3,10.52,-24.99,31.73,99.3,-47.19
825.579,1867.88,-11.51,99.14,-38.8,124.95,12,150.6,-55.08
825.759,1840.26,-11.51,4.44,24.33,8.55,-7.73,111.14,59.35
825.939,1919.17,35.84,87.3,-30.91,-15.13,-41.27,63.79,21.87
826.12,1830.39,-39.13,-25.15,-7.23,-64.45,-41.27,44.06,57.38
826.3,1942.85,57.54,57.71,89.44,77.6,-15.62,59.85,29.76
826.48,1842.23,27.95,73.49,107.2,-40.77,-37.32,97.33,85
826.66,1848.15,43.73,10.36,44.06,8.55,-3.78,144.68,27.79
826.84,1820.53,4.27,-15.29,40.12,4.6,2.14,73.66,-55.08
827.02,1923.12,-37.16,30.09,-15.13,-36.83,6.08,63.79,45.54
827.2,1879.71,8.22,-38.97,49.98,-40.77,-130.05,12.5,31.73
827.381,1909.31,-110.16,8.38,57.87,6.58,-47.19,38.14,35.68
827.561,2021.77,20.06,-23.18,26.31,-26.96,29.76,61.82,55.41
827.741,2027.68,35.84,43.9,-38.8,-13.15,4.11,42.09,-17.59
827.921,1968.5,-23.35,45.87,75.63,51.95,-21.54,117.06,27.79
828.101,2017.82,53.6,28.11,-21.04,-32.88,61.33,146.65,-45.21
828.281,1954.69,-45.05,-46.86,-1.32,30.25,31.73,-7.23,-27.46
828.461,1970.47,0.33,-23.18,-17.1,-1.32,-64.94,87.47,61.33
828.64,2061.22,-15.45,-1.48,20.39,-70.37,-17.59,57.87,39.62
828.82,1960.6,-21.37,-13.32,49.98,14.47,-3.78,48.01,-3.78
829,2142.11,-17.43,-13.32,10.52,49.98,25.81,103.25,-25.48
829.18,2134.22,27.95,0.49,63.79,-24.99,8.06,57.87,-11.67
829.36,2311.79,-48.99,-38.97,67.74,34.2,13.97,73.66,35.68
829.54,2120.41,-37.16,18.25,-24.99,24.33,29.76,61.82,57.38
829.72,2055.31,12.17,-42.91,-64.45,10.52,-29.43,53.93,-27.46
829.9,2161.84,6.25,24.17,128.9,63.79,0.16,22.36,-3.78
830.079,2228.92,-31.24,43.9,-46.69,6.58,-27.46,101.28,-7.73
830.259,2242.73,89.11,55.74,73.66,79.58,-9.7,61.82,-55.08
830.439,2331.52,-43.08,83.36,12.5,16.44,-61,-15.13,-37.32
830.619,2319.68,-15.45,18.25,-11.18,142.71,-43.24,107.2,-3.78
830.798,2294.03,41.76,4.44,18.41,12.5,-90.59,28.28,-11.67
830.978,2359.14,-13.48,-29.1,12.5,42.09,17.92,95.36,88.95
831.158,2266.41,-47.02,51.79,14.47,-15.13,-49.16,28.28,13.97
831.338,2370.98,8.22,-25.15,10.52,12.5,4.11,-1.32,29.76
831.517,2388.73,33.87,-7.4,18.41,24.33,29.76,107.2,12
831.697,2406.49,63.46,2.47,2.63,57.87,-9.7,28.28,12
831.876,2396.62,51.63,-15.29,77.6,20.39,-3.78,26.31,-29.43
832.056,2451.87,45.71,-108.02,8.55,36.17,-57.05,63.79,-70.86
832.236,2418.33,2.3,-92.23,61.82,89.44,10.03,8.55,-23.51
832.415,2548.54,59.52,0.49,-52.61,-19.07,-45.21,107.2,55.41
832.595,2562.35,73.33,-58.69,-88.12,-15.13,-17.59,12.5,47.51
832.774,2453.84,20.06,-74.48,75.63,-1.32,33.7,89.44,-5.75
832.954,2461.73,-68.72,4.44,-19.07,42.09,-45.21,81.55,33.7
833.133,2449.89,79.25,87.3,-19.07,8.55,0.16,97.33,-72.83
833.313,2530.78,0.33,20.22,6.58,18.41,51.46,71.68,10.03
833.492,2572.21,-15.45,-111.96,44.06,28.28,-5.75,91.41,-49.16
833.672,2471.6,-106.21,-21.21,-9.21,18.41,35.68,6.58,10.03
833.851,2613.65,43.73,53.76,14.47,28.28,0.16,61.82,2.14
834.031,2453.84,-64.78,-15.29,-17.1,8.55,-27.46,113.11,15.95
834.21,2576.16,-21.37,2.47,-42.75,12.5,-21.54,89.44,-64.94
834.389,2475.54,61.49,2.47,14.47,-1.32,-35.35,122.98,-59.02
834.569,2507.11,-11.51,-15.29,-11.18,-7.23,-17.59,32.22,-80.73
834.748,2609.7,35.84,-13.32,8.55,10.52,-51.13,24.33,29.76
834.927,2759.64,-60.83,-15.29,-7.23,36.17,-17.59,-5.26,73.16
835.107,2761.62,106.87,16.28,26.31,124.95,-59.02,81.55,-55.08
835.286,2872.1,-56.89,-3.45,8.55,-9.21,-49.16,103.25,0.16
835.465,2781.35,-35.18,4.44,22.36,107.2,-76.78,46.04,51.46
835.645,2714.27,-58.86,-38.97,12.5,-34.86,13.97,57.87,-15.62
835.824,2864.21,-7.56,32.06,20.39,14.47,-33.38,38.14,-64.94
836.003,2921.42,8.22,-3.45,49.98,-76.29,-72.83,46.04,69.22
836.182,2862.24,6.25,69.55,-26.96,-24.99,25.81,46.04,21.87
836.361,2891.83,-27.29,-96.18,4.6,-1.32,-7.73,99.3,-15.62
836.541,2818.83,-31.24,0.49,93.39,-28.94,-33.38,53.93,2.14
836.72,2728.08,-68.72,32.06,10.52,10.52,-9.7,95.36,-15.62
836.899,2716.24,-5.59,-13.32,6.58,8.55,-33.38,44.06,31.73
837.078,2674.81,-1.64,2.47,-5.26,-9.21,102.76,138.76,-66.92
837.257,2899.72,0.33,6.41,-36.83,-5.26,0.16,126.93,-45.21
837.436,2874.07,-41.1,12.33,-7.23,-15.13,45.54,67.74,-9.7
837.615,2820.8,0.33,20.22,26.31,12.5,25.81,38.14,-33.38
837.794,2893.8,-47.02,-27.13,-46.69,-30.91,-61,115.09,10.03
837.973,2897.75,2.3,-31.07,10.52,34.2,-31.4,51.95,-35.35
838.152,2860.26,49.65,53.76,34.2,87.47,39.62,46.04,13.97
838.331,2846.45,-9.54,-5.43,71.68,-50.64,25.81,79.58,-3.78
838.51,2812.91,-9.54,37.98,-68.4,-1.32,-43.24,55.9,-74.81
838.689,3140.42,-60.83,-33.05,-11.18,-86.15,-31.4,79.58,-29.43
838.868,3071.37,0.33,51.79,69.71,28.28,-82.7,107.2,4.11
839.047,2978.64,43.73,-48.83,46.04,16.44,4.11,0.66,-43.24
839.226,3018.1,85.17,-15.29,55.9,-13.15,-82.7,97.33,67.24
839.405,3053.61,18.09,34.03,-1.32,101.28,-21.54,14.47,-3.78
839.584,3000.34,51.63,22.2,-56.56,28.28,-19.56,42.09,-29.43
839.763,3047.69,-29.27,34.03,4.6,46.04,6.08,20.39,-43.24
839.942,3018.1,8.22,-17.26,4.6,87.47,-53.1,26.31,8.06
840.12,3018.1,6.25,-7.4,24.33,44.06,25.81,53.93,-51.13
840.299,2791.21,79.25,-31.07,63.79,46.04,-31.4,71.68,-11.67
840.478,3016.13,-66.75,-52.78,44.06,6.58,-1.81,26.31,-41.27
840.657,3134.5,0.33,-7.4,14.47,34.2,-37.32,107.2,35.68
840.835,2986.53,65.44,-52.78,-21.04,-15.13,-62.97,-21.04,-45.21
841.014,3022.04,41.76,43.9,44.06,26.31,-7.73,40.12,98.81
841.193,2911.56,-135.8,55.74,55.9,30.25,-47.19,-21.04,0.16
841.372,3110.83,47.68,-38.97,53.93,46.04,13.97,105.22,12
841.55,3170.01,-37.16,39.95,32.22,-19.07,-43.24,95.36,110.65
841.729,3171.99,-27.29,51.79,-5.26,-34.86,-35.35,38.14,-45.21
841.908,2881.97,-7.56,-60.67,-5.26,36.17,0.16,10.52,0.16
842.086,3134.5,45.71,20.22,8.55,26.31,-11.67,49.98,57.38
842.265,3000.34,2.3,24.17,-38.8,-13.15,21.87,38.14,-43.24
842.443,3144.37,-7.56,63.63,0.66,18.41,-37.32,-1.32,25.81
842.622,3027.96,-11.51,45.87,38.14,-9.21,-9.7,44.06,-72.83
842.8,3020.07,-29.27,55.74,85.49,14.47,15.95,46.04,25.81
842.979,2889.86,-17.43,61.65,4.6,8.55,-33.38,26.31,25.81
843.158,3091.1,47.68,-7.4,-26.96,4.6,-37.32,95.36,-74.81
843.336,3053.61,22.03,-54.75,0.66,-3.29,-31.4,-23.02,-84.67
843.514,3025.99,59.52,53.76,8.55,10.52,-9.7,40.12,51.46
843.693,3073.34,55.57,4.44,-19.07,-5.26,12,44.06,-92.56
843.871,3059.53,-25.32,26.14,26.31,-30.91,6.08,38.14,-17.59
844.05,2994.42,-9.54,8.38,-48.67,22.36,-31.4,53.93,-3.78
844.228,3083.21,-25.32,-35.02,-19.07,-56.56,31.73,30.25,-53.1
844.407,3049.67,-7.56,-13.32,87.47,16.44,10.03,65.76,-11.67
844.585,3144.37,2.3,53.76,-1.32,-7.23,45.54,87.47,2.14
844.763,3085.18,-9.54,51.79,57.87,40.12,-64.94,55.9,-51.13
844.942,2911.56,41.76,79.41,71.68,-13.15,-47.19,111.14,39.62
845.12,2998.37,-45.05,53.76,-17.1,-36.83,-98.48,-19.07,-1.81
845.298,2994.42,-96.35,43.9,99.3,48.01,-23.51,42.09,-19.56
845.477,2978.64,-11.51,34.03,67.74,0.66,-13.65,128.9,6.08
845.655,3095.04,108.84,57.71,81.55,51.95,-13.65,140.74,-7.73
845.833,3016.13,-27.29,114.92,75.63,-3.29,-110.32,49.98,13.97
846.011,2909.59,24,-21.21,40.12,-7.23,29.76,-23.02,55.41
846.19,2958.91,41.76,-36.99,113.11,40.12,27.79,113.11,90.92
846.368,2994.42,-19.4,20.22,73.66,16.44,-19.56,69.71,110.65
846.546,2925.37,-33.21,-42.91,-1.32,2.63,-19.56,-26.96,-17.59
846.724,3004.29,59.52,45.87,38.14,18.41,0.16,10.52,-43.24
